gender,pace_5k_sec,time_5k_sec,finish_time_sec,age
1,303.0,1515.0,6499,28.0
0,307.0,1536.0,6499,28.0
1,314.0,1568.0,6500,34.0
1,311.0,1555.0,6500,30.0
1,310.0,1551.0,6500,25.0
0,294.0,1471.0,6500,24.0
1,302.0,1511.0,6501,39.0
1,297.0,1484.0,6501,47.0
1,310.0,1548.0,6501,33.0
1,300.0,1501.0,6502,44.0
1,304.0,1519.0,6502,37.0
1,286.0,1430.0,6502,42.0
1,314.0,1569.0,6502,47.0
1,316.0,1580.0,6503,25.0
1,293.0,1466.0,6503,37.0
1,305.0,1525.0,6503,41.0
1,301.0,1506.0,6503,45.0
1,314.0,1571.0,6503,31.0
0,305.0,1526.0,6504,47.0
0,292.0,1462.0,6504,32.0
1,284.0,1420.0,6505,46.0
1,306.0,1530.0,6505,22.0
1,298.0,1491.0,6505,37.0
1,322.0,1612.0,6505,34.0
1,309.0,1544.0,6505,29.0
1,309.0,1543.0,6506,51.0
1,304.0,1519.0,6507,29.0
0,305.0,1524.0,6507,44.0
1,322.0,1609.0,6507,27.0
1,312.0,1562.0,6508,20.0
1,305.0,1524.0,6508,32.0
1,305.0,1527.0,6509,34.5
1,302.0,1509.0,6509,47.0
1,310.0,1552.0,6509,46.0
1,310.0,1549.0,6509,47.0
0,300.0,1500.0,6510,30.0
1,296.0,1481.0,6510,21.0
1,312.0,1558.0,6511,36.0
1,306.0,1531.0,6511,25.0
1,308.0,1541.0,6512,43.0
1,305.0,1527.0,6512,42.0
1,297.0,1486.0,6513,33.0
1,302.0,1509.0,6513,37.0
1,298.0,1492.0,6513,25.0
1,304.0,1519.0,6513,58.0
1,309.0,1546.0,6514,29.0
1,293.0,1465.0,6514,29.0
1,316.0,1582.0,6514,38.0
1,308.0,1542.0,6514,46.0
1,297.0,1484.0,6514,22.0
1,,,6514,39.0
1,281.0,1403.0,6514,23.0
1,297.0,1485.0,6515,43.0
1,312.0,1560.0,6515,40.0
1,298.0,1488.0,6515,29.0
1,290.0,1451.0,6515,49.0
1,306.0,1530.0,6515,48.0
1,301.0,1506.0,6516,49.0
1,301.0,1503.0,6517,39.0
0,303.0,1514.0,6518,45.0
1,302.0,1508.0,6518,28.0
1,312.0,1562.0,6518,26.0
1,309.0,1544.0,6520,50.0
1,297.0,1483.0,6520,22.0
1,299.0,1497.0,6520,37.0
1,311.0,1557.0,6521,38.0
1,315.0,1574.0,6522,31.0
1,315.0,1576.0,6522,32.0
1,302.0,1512.0,6522,24.0
1,304.0,1520.0,6523,43.0
1,314.0,1572.0,6524,32.0
1,292.0,1458.0,6524,49.0
0,305.0,1526.0,6524,25.0
1,287.0,1434.0,6524,39.0
1,302.0,1511.0,6525,53.0
1,281.0,1404.0,6525,26.0
0,297.0,1484.0,6526,47.0
1,306.0,1532.0,6526,52.0
0,309.0,1544.0,6527,34.0
1,294.0,1470.0,6527,39.0
1,306.0,1530.0,6527,37.0
1,298.0,1488.0,6527,49.0
1,292.0,1459.0,6528,24.0
1,279.0,1395.0,6528,45.0
1,318.0,1588.0,6528,39.0
1,301.0,1507.0,6529,37.0
0,304.0,1519.0,6529,33.0
1,305.0,1524.0,6529,41.0
1,315.0,1574.0,6530,35.0
0,313.0,1564.0,6530,35.0
1,306.0,1529.0,6530,37.0
1,301.0,1503.0,6531,32.0
0,307.0,1533.0,6531,41.0
1,297.0,1486.0,6531,52.0
1,308.0,1540.0,6531,29.0
1,319.0,1595.0,6531,30.0
0,323.0,1617.0,6532,38.0
1,301.0,1506.0,6532,31.0
1,320.0,1598.0,6532,30.0
1,278.0,1391.0,6533,44.0
1,287.0,1435.0,6533,38.0
1,312.0,1559.0,6533,54.5
1,306.0,1528.0,6533,45.0
1,289.0,1444.0,6533,44.0
1,304.0,1519.0,6534,29.0
1,304.0,1518.0,6534,27.0
1,297.0,1485.0,6535,48.0
1,294.0,1472.0,6535,20.0
1,316.0,1581.0,6536,44.0
0,325.0,1626.0,6536,48.0
1,311.0,1554.0,6536,36.0
1,298.0,1488.0,6536,45.0
1,313.0,1565.0,6536,22.0
1,309.0,1544.0,6537,40.0
1,288.0,1441.0,6537,57.0
1,297.0,1485.0,6537,42.0
1,316.0,1581.0,6537,28.0
1,306.0,1530.0,6538,32.0
1,305.0,1527.0,6538,47.0
0,306.0,1530.0,6538,48.0
0,303.0,1513.0,6538,38.0
1,306.0,1528.0,6539,34.0
1,308.0,1539.0,6539,34.0
1,278.0,1390.0,6539,31.0
1,309.0,1545.0,6540,20.0
1,305.0,1523.0,6540,47.0
0,298.0,1492.0,6540,37.0
1,304.0,1522.0,6540,48.0
1,301.0,1507.0,6540,43.0
1,306.0,1532.0,6540,36.0
0,310.0,1550.0,6541,33.0
1,307.0,1537.0,6541,52.0
1,303.0,1516.0,6542,45.0
1,295.0,1473.0,6542,22.0
1,303.0,1517.0,6543,54.0
1,283.0,1414.0,6543,32.0
1,309.0,1543.0,6543,50.0
0,312.0,1562.0,6543,30.0
1,286.0,1432.0,6543,68.0
1,292.0,1462.0,6543,37.0
1,320.0,1601.0,6543,52.0
1,289.0,1443.0,6544,50.0
0,306.0,1531.0,6544,26.0
0,318.0,1588.0,6544,40.0
1,306.0,1532.0,6544,39.0
1,306.0,1529.0,6544,55.0
1,302.0,1508.0,6545,45.0
1,306.0,1529.0,6545,42.0
1,308.0,1541.0,6545,44.0
0,309.0,1547.0,6545,21.0
1,311.0,1555.0,6546,51.0
1,306.0,1530.0,6547,32.0
1,318.0,1592.0,6548,38.0
0,311.0,1556.0,6548,31.0
1,318.0,1589.0,6548,45.0
1,308.0,1538.0,6548,45.0
0,314.0,1568.0,6548,25.0
0,299.0,1494.0,6548,35.0
1,307.0,1533.0,6549,43.0
1,307.0,1533.0,6549,38.0
1,297.0,1485.0,6550,43.0
1,296.0,1480.0,6550,45.0
1,307.0,1534.0,6551,45.0
0,300.0,1500.0,6551,38.0
1,297.0,1485.0,6551,30.0
1,308.0,1541.0,6551,54.5
1,326.0,1628.0,6552,21.0
1,291.0,1455.0,6552,43.0
1,294.0,1471.0,6552,28.0
0,310.0,1551.0,6552,29.0
1,298.0,1488.0,6552,46.0
1,307.0,1534.0,6552,48.0
1,333.0,1666.0,6553,42.0
0,295.0,1473.0,6553,44.0
0,307.0,1535.0,6554,46.0
1,303.0,1513.0,6554,37.0
1,304.0,1520.0,6554,50.0
1,297.0,1487.0,6554,50.0
1,321.0,1607.0,6555,32.0
1,307.0,1535.0,6555,26.0
1,304.0,1522.0,6555,30.0
1,301.0,1507.0,6555,24.0
1,287.0,1435.0,6556,42.0
1,313.0,1564.0,6556,34.5
1,311.0,1557.0,6556,27.0
1,316.0,1579.0,6556,50.0
1,280.0,1398.0,6556,46.0
1,306.0,1529.0,6557,29.0
0,301.0,1506.0,6557,33.0
1,312.0,1558.0,6557,26.0
0,288.0,1438.0,6557,54.0
0,311.0,1555.0,6557,38.0
1,302.0,1508.0,6558,49.0
1,284.0,1421.0,6558,31.0
0,311.0,1556.0,6558,43.0
1,320.0,1601.0,6559,31.0
1,310.0,1548.0,6559,43.0
0,300.0,1499.0,6559,45.0
1,306.0,1532.0,6561,48.0
1,293.0,1466.0,6562,49.0
1,307.0,1537.0,6562,44.0
1,306.0,1528.0,6562,39.0
1,313.0,1565.0,6563,26.0
1,281.0,1406.0,6563,43.0
1,311.0,1556.0,6563,44.0
1,306.0,1531.0,6564,40.0
0,310.0,1552.0,6565,33.0
1,315.0,1574.0,6565,47.0
1,302.0,1509.0,6565,36.0
1,309.0,1544.0,6565,24.5
1,300.0,1500.0,6566,51.0
0,308.0,1538.0,6566,25.0
0,300.0,1502.0,6567,41.0
1,299.0,1496.0,6567,30.0
1,304.0,1518.0,6568,37.0
1,297.0,1483.0,6568,30.0
1,318.0,1588.0,6568,43.0
1,303.0,1515.0,6569,26.0
1,288.0,1442.0,6569,50.0
1,313.0,1567.0,6569,22.0
0,306.0,1532.0,6569,26.0
0,318.0,1591.0,6570,51.0
1,296.0,1482.0,6571,46.0
1,312.0,1561.0,6571,28.0
1,305.0,1523.0,6571,28.0
1,322.0,1609.0,6571,21.0
1,277.0,1386.0,6572,29.0
0,322.0,1609.0,6573,37.0
1,295.0,1474.0,6573,41.0
1,311.0,1556.0,6573,36.0
1,316.0,1582.0,6573,44.0
1,300.0,1502.0,6574,44.0
0,322.0,1609.0,6574,33.0
1,294.0,1471.0,6574,31.0
1,307.0,1536.0,6574,31.0
1,289.0,1445.0,6574,36.0
1,297.0,1484.0,6574,23.0
1,305.0,1524.0,6575,30.0
1,309.0,1543.0,6575,28.0
1,328.0,1642.0,6575,28.0
1,313.0,1563.0,6576,47.0
1,313.0,1567.0,6576,52.0
1,319.0,1593.0,6576,21.0
1,300.0,1502.0,6576,28.0
1,307.0,1534.0,6577,46.0
1,296.0,1478.0,6577,32.0
1,275.0,1375.0,6577,31.0
1,309.0,1544.0,6577,38.0
1,307.0,1535.0,6577,23.0
1,308.0,1540.0,6577,38.0
1,305.0,1525.0,6578,32.0
1,306.0,1531.0,6578,30.0
1,299.0,1493.0,6579,42.0
1,318.0,1590.0,6579,25.0
1,307.0,1536.0,6579,42.0
0,284.0,1422.0,6579,45.0
1,308.0,1541.0,6579,35.0
1,307.0,1534.0,6580,39.0
1,296.0,1479.0,6580,30.0
1,281.0,1405.0,6580,39.0
1,313.0,1567.0,6580,29.0
0,313.0,1565.0,6580,38.0
1,314.0,1572.0,6580,28.0
1,284.0,1422.0,6580,36.0
0,299.0,1496.0,6581,44.0
1,,,6581,37.0
1,321.0,1605.0,6581,51.0
1,304.0,1518.0,6582,45.0
0,287.0,1433.0,6582,27.0
1,293.0,1464.0,6582,34.0
1,304.0,1518.0,6582,46.0
1,309.0,1543.0,6583,59.0
1,307.0,1536.0,6583,31.0
0,309.0,1546.0,6583,31.0
1,301.0,1507.0,6583,49.0
1,309.0,1546.0,6583,27.0
1,306.0,1529.0,6584,45.0
1,280.0,1402.0,6584,38.0
0,314.0,1570.0,6584,46.0
1,310.0,1552.0,6584,27.0
0,318.0,1589.0,6584,31.0
1,295.0,1477.0,6585,30.0
1,304.0,1522.0,6586,33.0
1,307.0,1535.0,6586,42.0
1,302.0,1512.0,6586,38.0
1,310.0,1550.0,6587,50.0
1,307.0,1535.0,6587,33.0
0,315.0,1574.0,6587,38.0
0,302.0,1512.0,6588,41.0
1,314.0,1568.0,6588,40.0
0,309.0,1544.0,6588,24.0
1,281.0,1407.0,6588,33.0
0,302.0,1512.0,6588,32.0
1,325.0,1625.0,6588,64.0
1,295.0,1477.0,6588,49.0
1,309.0,1544.0,6588,38.0
1,316.0,1582.0,6589,65.0
1,297.0,1485.0,6589,27.0
1,297.0,1485.0,6589,40.0
0,304.0,1522.0,6589,45.0
1,325.0,1624.0,6589,28.0
1,291.0,1454.0,6590,44.0
1,330.0,1651.0,6590,37.0
0,314.0,1568.0,6590,44.0
1,295.0,1475.0,6590,39.0
1,293.0,1465.0,6590,52.0
1,301.0,1507.0,6591,44.0
0,313.0,1564.0,6591,45.0
1,329.0,1645.0,6591,24.0
1,313.0,1564.0,6591,62.0
1,281.0,1403.0,6591,44.0
1,334.0,1672.0,6592,22.0
1,325.0,1627.0,6592,27.0
1,320.0,1600.0,6593,45.0
1,293.0,1466.0,6593,35.0
1,299.0,1496.0,6593,29.0
0,324.0,1621.0,6594,38.0
1,303.0,1515.0,6594,51.0
1,298.0,1490.0,6594,40.0
1,312.0,1559.0,6594,44.0
1,292.0,1459.0,6595,35.0
1,295.0,1476.0,6595,21.0
1,262.0,1311.0,6595,29.0
0,295.0,1477.0,6595,46.0
1,301.0,1505.0,6596,56.0
1,335.0,1675.0,6596,21.0
1,300.0,1499.0,6596,38.0
1,293.0,1464.0,6596,39.0
0,307.0,1535.0,6597,38.0
1,321.0,1603.0,6597,39.0
1,325.0,1627.0,6598,43.0
0,307.0,1533.0,6598,37.0
1,282.0,1409.0,6598,42.0
1,296.0,1478.0,6598,35.0
1,293.0,1466.0,6598,35.0
0,305.0,1524.0,6598,36.0
1,309.0,1546.0,6599,25.0
1,311.0,1557.0,6600,38.0
1,317.0,1587.0,6601,48.0
1,324.0,1620.0,6602,38.0
1,306.0,1528.0,6602,64.0
1,292.0,1461.0,6602,41.0
1,307.0,1535.0,6602,40.0
1,306.0,1532.0,6604,40.0
1,291.0,1457.0,6604,54.0
1,300.0,1498.0,6604,43.0
1,313.0,1567.0,6605,50.0
1,310.0,1551.0,6605,31.0
1,302.0,1509.0,6605,35.0
1,309.0,1544.0,6605,25.0
1,309.0,1546.0,6605,42.0
1,307.0,1537.0,6606,49.0
0,317.0,1584.0,6606,22.0
0,312.0,1561.0,6607,45.0
1,305.0,1526.0,6607,41.0
1,309.0,1547.0,6607,68.0
1,298.0,1489.0,6607,32.0
1,316.0,1580.0,6607,47.0
1,312.0,1559.0,6608,24.0
1,310.0,1548.0,6608,36.0
1,313.0,1563.0,6608,25.0
1,328.0,1642.0,6608,38.0
1,307.0,1533.0,6608,33.0
1,304.0,1520.0,6609,48.0
0,287.0,1435.0,6609,31.0
0,307.0,1535.0,6610,31.0
1,295.0,1473.0,6610,27.0
0,308.0,1539.0,6610,44.0
1,316.0,1578.0,6611,23.0
1,311.0,1553.0,6612,20.0
1,299.0,1493.0,6612,35.0
1,288.0,1441.0,6612,67.0
1,326.0,1630.0,6613,49.0
1,326.0,1630.0,6614,42.0
0,294.0,1471.0,6614,31.0
1,300.0,1500.0,6614,43.0
1,308.0,1540.0,6614,40.0
1,326.0,1631.0,6615,43.0
1,289.0,1447.0,6615,34.0
1,311.0,1556.0,6615,30.0
0,313.0,1565.0,6615,31.0
1,329.0,1643.0,6616,34.5
1,0.0,0.0,6617,31.0
0,310.0,1548.0,6618,30.0
1,311.0,1554.0,6619,46.0
1,343.0,1716.0,6619,29.0
1,317.0,1584.0,6619,31.0
1,310.0,1548.0,6619,40.0
1,289.0,1443.0,6619,41.0
1,318.0,1588.0,6620,42.0
1,312.0,1562.0,6620,47.0
1,305.0,1527.0,6621,55.0
1,294.0,1468.0,6622,19.0
1,319.0,1593.0,6622,37.0
1,302.0,1509.0,6622,55.0
1,306.0,1531.0,6622,40.0
1,327.0,1633.0,6623,25.0
1,305.0,1526.0,6623,33.0
0,306.0,1531.0,6623,32.0
1,282.0,1411.0,6623,57.0
1,285.0,1425.0,6624,48.0
1,310.0,1551.0,6624,46.0
1,329.0,1643.0,6625,30.0
1,318.0,1589.0,6625,45.0
0,319.0,1595.0,6625,48.0
1,316.0,1579.0,6625,57.0
1,302.0,1510.0,6626,64.0
1,305.0,1526.0,6626,35.0
1,312.0,1560.0,6627,20.0
1,327.0,1633.0,6627,43.0
1,317.0,1584.0,6627,38.0
1,332.0,1660.0,6627,37.0
1,324.0,1620.0,6627,29.0
1,302.0,1509.0,6629,44.0
1,292.0,1462.0,6629,55.0
1,317.0,1585.0,6629,45.0
1,314.0,1569.0,6629,41.0
1,299.0,1493.0,6630,45.0
1,300.0,1501.0,6630,34.0
1,307.0,1537.0,6631,48.0
1,306.0,1530.0,6631,54.0
1,296.0,1478.0,6632,59.0
1,292.0,1460.0,6632,45.0
1,291.0,1457.0,6633,32.0
1,311.0,1556.0,6633,33.0
0,307.0,1536.0,6633,42.0
1,316.0,1580.0,6633,46.0
1,296.0,1480.0,6634,21.0
1,319.0,1596.0,6634,20.0
1,332.0,1658.0,6634,45.0
1,320.0,1598.0,6634,46.0
1,313.0,1564.0,6634,46.0
1,317.0,1583.0,6634,33.0
1,293.0,1463.0,6635,42.0
1,305.0,1523.0,6635,55.0
1,303.0,1516.0,6635,23.0
1,290.0,1452.0,6635,51.0
0,316.0,1581.0,6636,34.0
1,297.0,1483.0,6636,52.0
1,303.0,1516.0,6636,38.0
1,299.0,1494.0,6637,25.0
1,306.0,1532.0,6638,36.0
1,311.0,1553.0,6638,28.0
1,312.0,1561.0,6638,37.0
1,301.0,1507.0,6638,40.0
1,315.0,1574.0,6638,30.0
1,313.0,1566.0,6638,52.0
1,304.0,1520.0,6639,41.0
1,306.0,1529.0,6639,45.0
1,315.0,1577.0,6639,30.0
1,317.0,1584.0,6640,47.0
1,283.0,1415.0,6641,47.0
1,298.0,1488.0,6641,45.0
1,312.0,1560.0,6641,37.0
1,283.0,1414.0,6641,45.0
1,301.0,1507.0,6642,45.0
1,322.0,1609.0,6642,29.0
1,320.0,1598.0,6642,32.0
0,331.0,1654.0,6643,38.0
1,306.0,1531.0,6644,39.0
1,296.0,1482.0,6645,48.0
1,286.0,1432.0,6645,31.0
1,321.0,1607.0,6646,35.0
1,312.0,1562.0,6646,32.0
1,316.0,1579.0,6646,43.0
1,307.0,1534.0,6647,42.0
1,329.0,1646.0,6647,49.0
1,314.0,1569.0,6647,35.0
1,326.0,1632.0,6647,47.0
1,315.0,1573.0,6647,45.0
1,315.0,1576.0,6647,34.0
0,310.0,1549.0,6648,40.0
0,307.0,1533.0,6648,29.0
1,319.0,1594.0,6649,54.0
1,313.0,1563.0,6650,24.0
1,288.0,1441.0,6651,26.0
1,293.0,1463.0,6652,46.0
1,299.0,1496.0,6652,36.0
0,314.0,1571.0,6652,44.0
1,314.0,1571.0,6653,45.0
1,313.0,1565.0,6653,29.0
1,322.0,1609.0,6654,40.0
1,316.0,1582.0,6654,40.0
1,308.0,1538.0,6654,32.0
1,321.0,1604.0,6654,34.0
1,320.0,1598.0,6655,36.0
1,314.0,1571.0,6655,40.0
1,300.0,1500.0,6656,29.0
1,315.0,1577.0,6656,27.0
0,315.0,1573.0,6657,30.0
1,317.0,1587.0,6657,50.0
1,318.0,1588.0,6658,25.0
1,295.0,1474.0,6658,27.0
1,318.0,1590.0,6659,23.0
1,308.0,1540.0,6659,37.0
1,315.0,1576.0,6659,34.0
1,306.0,1529.0,6659,39.0
1,283.0,1416.0,6660,22.0
1,309.0,1545.0,6660,72.0
1,301.0,1503.0,6660,32.0
1,318.0,1588.0,6661,43.0
1,294.0,1470.0,6662,27.0
1,306.0,1529.0,6662,43.0
1,315.0,1573.0,6662,48.0
1,289.0,1447.0,6662,34.0
1,314.0,1571.0,6663,34.0
1,321.0,1603.0,6663,37.0
0,313.0,1567.0,6663,38.0
1,313.0,1564.0,6663,27.0
1,325.0,1623.0,6664,40.0
1,318.0,1591.0,6664,32.0
1,308.0,1542.0,6665,42.0
1,312.0,1559.0,6666,43.0
0,333.0,1663.0,6666,41.0
1,332.0,1662.0,6666,34.0
1,317.0,1585.0,6666,31.0
1,319.0,1595.0,6667,35.0
1,329.0,1643.0,6667,18.0
0,310.0,1551.0,6668,29.0
1,298.0,1488.0,6668,51.0
1,300.0,1499.0,6668,24.0
1,309.0,1545.0,6668,43.0
1,294.0,1472.0,6669,51.0
1,320.0,1599.0,6669,43.0
1,318.0,1588.0,6670,40.0
1,317.0,1587.0,6670,48.0
1,321.0,1603.0,6670,36.0
1,309.0,1545.0,6671,36.0
1,309.0,1543.0,6671,45.0
0,305.0,1523.0,6672,31.0
1,284.0,1422.0,6672,40.0
1,309.0,1544.0,6673,40.0
0,328.0,1640.0,6674,45.0
0,307.0,1536.0,6674,41.0
1,302.0,1512.0,6674,26.0
1,319.0,1596.0,6675,39.0
1,310.0,1551.0,6675,23.0
1,310.0,1549.0,6676,25.0
1,314.0,1571.0,6677,29.0
1,305.0,1527.0,6677,59.0
0,332.0,1660.0,6677,46.0
1,330.0,1649.0,6677,25.0
1,314.0,1571.0,6677,59.0
1,310.0,1548.0,6678,26.0
1,326.0,1631.0,6678,47.0
1,329.0,1644.0,6678,34.5
1,302.0,1512.0,6679,44.0
0,311.0,1553.0,6679,26.0
1,323.0,1616.0,6679,50.0
1,272.0,1359.0,6679,32.0
1,312.0,1558.0,6680,35.0
1,330.0,1651.0,6680,37.0
1,316.0,1580.0,6680,43.0
1,309.0,1545.0,6681,39.0
1,324.0,1620.0,6681,27.0
1,315.0,1575.0,6682,33.0
1,321.0,1603.0,6682,37.0
1,311.0,1557.0,6682,32.0
1,308.0,1540.0,6682,24.5
0,309.0,1543.0,6682,35.0
1,317.0,1586.0,6682,30.0
0,332.0,1658.0,6682,38.0
1,316.0,1578.0,6683,26.0
1,320.0,1598.0,6683,52.0
1,319.0,1595.0,6683,43.0
1,280.0,1401.0,6683,43.0
1,316.0,1580.0,6684,46.0
1,257.0,1287.0,6685,31.0
0,305.0,1526.0,6685,40.0
0,325.0,1626.0,6686,34.0
1,328.0,1639.0,6686,41.0
0,326.0,1629.0,6687,36.0
0,314.0,1571.0,6688,31.0
1,305.0,1527.0,6688,39.0
0,306.0,1532.0,6688,36.0
0,311.0,1555.0,6688,34.0
1,304.0,1518.0,6689,30.0
1,321.0,1605.0,6689,41.0
1,311.0,1556.0,6689,36.0
1,304.0,1521.0,6690,34.0
1,321.0,1603.0,6690,43.0
1,297.0,1486.0,6691,18.0
1,330.0,1651.0,6691,27.0
1,299.0,1493.0,6692,33.0
1,333.0,1663.0,6692,30.0
1,320.0,1599.0,6692,21.0
1,331.0,1654.0,6692,33.0
1,315.0,1573.0,6692,33.0
0,318.0,1588.0,6693,23.0
0,312.0,1562.0,6693,54.0
1,310.0,1551.0,6694,43.0
1,255.0,1275.0,6695,53.0
1,300.0,1498.0,6695,55.0
1,299.0,1496.0,6695,46.0
0,316.0,1580.0,6696,49.0
0,337.0,1683.0,6696,42.0
1,312.0,1561.0,6696,44.0
1,302.0,1512.0,6696,38.0
1,301.0,1506.0,6696,65.0
0,301.0,1504.0,6697,41.0
1,331.0,1656.0,6697,36.0
1,309.0,1545.0,6697,49.0
1,299.0,1497.0,6698,53.0
1,315.0,1574.0,6698,24.0
1,309.0,1546.0,6698,43.0
0,308.0,1542.0,6698,35.0
1,301.0,1503.0,6698,43.0
1,310.0,1548.0,6698,37.0
1,310.0,1552.0,6699,40.0
1,320.0,1599.0,6699,40.0
1,295.0,1477.0,6699,21.0
0,309.0,1547.0,6699,28.0
1,315.0,1574.0,6699,55.0
1,300.0,1499.0,6699,31.0
1,327.0,1635.0,6699,46.0
0,294.0,1471.0,6700,38.0
1,308.0,1542.0,6700,33.0
1,322.0,1608.0,6701,19.0
1,292.0,1460.0,6701,46.0
1,299.0,1494.0,6701,39.0
1,343.0,1717.0,6701,25.0
0,317.0,1583.0,6702,35.0
1,300.0,1501.0,6703,51.0
1,285.0,1427.0,6703,49.0
1,318.0,1592.0,6704,44.0
0,314.0,1572.0,6704,44.0
0,297.0,1487.0,6704,40.0
1,307.0,1534.0,6705,47.0
0,301.0,1503.0,6705,49.0
1,313.0,1563.0,6705,34.0
1,313.0,1564.0,6705,37.0
1,311.0,1557.0,6705,24.0
0,312.0,1559.0,6705,32.0
1,304.0,1522.0,6705,33.0
1,314.0,1570.0,6705,39.0
1,296.0,1478.0,6706,32.0
1,316.0,1580.0,6706,32.0
1,327.0,1636.0,6707,30.0
0,318.0,1589.0,6708,41.0
1,312.0,1558.0,6708,43.0
1,328.0,1639.0,6708,65.0
1,303.0,1516.0,6709,24.0
1,283.0,1417.0,6709,26.0
1,310.0,1549.0,6709,46.0
1,309.0,1546.0,6709,42.0
1,317.0,1586.0,6709,29.0
1,311.0,1556.0,6709,56.0
1,292.0,1462.0,6710,31.0
1,308.0,1542.0,6711,60.0
1,314.0,1568.0,6711,39.0
1,301.0,1506.0,6711,51.0
1,293.0,1466.0,6712,40.0
1,315.0,1577.0,6712,28.0
1,339.0,1694.0,6713,34.0
1,317.0,1584.0,6713,26.0
0,310.0,1550.0,6714,41.0
1,308.0,1540.0,6714,40.0
1,307.0,1536.0,6714,49.0
1,296.0,1480.0,6714,51.0
1,313.0,1564.0,6715,48.0
1,314.0,1572.0,6715,39.0
1,330.0,1650.0,6715,35.0
1,342.0,1710.0,6715,28.0
1,314.0,1569.0,6715,28.0
1,305.0,1526.0,6716,61.0
1,307.0,1536.0,6716,26.0
1,317.0,1584.0,6717,34.0
1,319.0,1595.0,6717,38.0
1,322.0,1611.0,6717,30.0
1,321.0,1607.0,6717,44.0
1,317.0,1585.0,6718,26.0
1,299.0,1497.0,6718,43.0
1,331.0,1655.0,6718,28.0
1,306.0,1531.0,6718,28.0
1,358.0,1790.0,6718,27.0
1,315.0,1577.0,6719,50.0
1,331.0,1656.0,6720,44.0
1,307.0,1533.0,6720,36.0
1,299.0,1493.0,6720,30.0
1,296.0,1478.0,6720,27.0
1,295.0,1474.0,6720,47.0
0,330.0,1650.0,6720,34.5
0,305.0,1524.0,6721,46.0
0,307.0,1535.0,6722,25.0
1,341.0,1705.0,6722,34.5
1,317.0,1587.0,6722,35.0
1,315.0,1576.0,6723,46.0
1,306.0,1532.0,6723,42.0
0,306.0,1528.0,6723,29.0
1,306.0,1529.0,6724,63.0
1,317.0,1584.0,6724,53.0
1,325.0,1625.0,6724,32.0
1,315.0,1576.0,6724,49.0
1,312.0,1561.0,6725,37.0
1,317.0,1586.0,6726,49.0
1,315.0,1573.0,6726,23.0
1,318.0,1588.0,6727,54.0
1,333.0,1666.0,6727,34.0
1,314.0,1568.0,6728,30.0
1,324.0,1622.0,6728,43.0
1,318.0,1588.0,6728,36.0
0,338.0,1688.0,6728,41.0
1,316.0,1581.0,6728,66.0
1,325.0,1627.0,6728,28.0
1,310.0,1551.0,6729,36.0
1,310.0,1548.0,6729,39.0
1,298.0,1492.0,6729,36.0
1,310.0,1549.0,6729,25.0
1,317.0,1583.0,6729,22.0
1,318.0,1591.0,6729,44.0
0,320.0,1598.0,6729,36.0
1,307.0,1533.0,6730,29.0
1,337.0,1685.0,6730,48.0
1,310.0,1549.0,6730,28.0
1,296.0,1480.0,6730,33.0
1,296.0,1480.0,6731,33.0
1,303.0,1516.0,6731,30.0
1,297.0,1487.0,6731,32.0
0,314.0,1569.0,6731,47.0
1,321.0,1604.0,6731,37.0
1,300.0,1501.0,6731,40.0
1,315.0,1576.0,6732,43.0
0,312.0,1562.0,6733,41.0
1,328.0,1641.0,6733,37.0
1,318.0,1589.0,6733,29.0
1,309.0,1545.0,6734,30.0
0,317.0,1585.0,6735,30.0
1,303.0,1515.0,6735,29.0
0,328.0,1639.0,6735,49.0
1,319.0,1597.0,6735,57.0
1,314.0,1570.0,6737,45.0
1,308.0,1539.0,6737,40.0
1,280.0,1400.0,6737,40.0
1,309.0,1543.0,6737,39.0
0,314.0,1570.0,6738,43.0
1,330.0,1650.0,6738,19.0
1,282.0,1411.0,6738,34.0
1,329.0,1644.0,6739,32.0
1,310.0,1551.0,6739,42.0
1,302.0,1511.0,6739,56.0
1,327.0,1633.0,6740,18.0
1,310.0,1548.0,6740,43.0
1,319.0,1595.0,6740,28.0
1,325.0,1623.0,6740,52.0
1,346.0,1729.0,6740,36.0
1,307.0,1536.0,6741,48.0
1,329.0,1644.0,6741,38.0
1,324.0,1622.0,6743,42.0
0,325.0,1626.0,6743,33.0
1,332.0,1659.0,6743,39.0
1,284.0,1422.0,6743,41.0
1,298.0,1492.0,6744,48.0
1,331.0,1655.0,6744,31.0
1,312.0,1562.0,6744,33.0
1,316.0,1579.0,6744,34.0
1,324.0,1621.0,6745,43.0
1,309.0,1546.0,6745,45.0
1,319.0,1595.0,6745,49.0
1,310.0,1550.0,6746,29.0
1,341.0,1706.0,6746,44.0
1,328.0,1641.0,6746,37.0
1,326.0,1628.0,6747,40.0
1,336.0,1679.0,6747,58.0
1,305.0,1523.0,6747,27.0
1,319.0,1594.0,6747,53.0
0,305.0,1527.0,6748,26.0
0,309.0,1547.0,6748,39.0
1,307.0,1537.0,6749,38.0
1,251.0,1253.0,6749,18.0
1,313.0,1563.0,6749,34.0
1,289.0,1443.0,6750,39.0
1,334.0,1672.0,6750,57.0
0,315.0,1576.0,6750,45.0
1,301.0,1506.0,6751,42.0
0,327.0,1634.0,6751,42.0
1,311.0,1557.0,6751,45.0
